Timestamp,Open,High,Low,Close,Value1,EndTimestamp,Value2,Volume,Value3,Value4,Value5
2020-03-07 00:00:00.000,9132.54301822,9186.98090909,8845.53475228,8887.67041075,0,1583625599999,0,86382,0,0,0
2020-03-08 00:00:00.000,8887.53859257,8887.58404711,8003.74078374,8034.37172626,0,1583711999999,0,86386,0,0,0
2020-03-09 00:00:00.000,8035.36718081,8170.85248428,7639.55227273,7930.64840909,0,1583798399999,0,86381,0,0,0
2020-03-10 00:00:00.000,7930.6575,8145.59257074,7738.22985516,7893.20321722,0,1583884799999,0,86378,0,0,0
2020-03-11 00:00:00.000,7893.25321722,7978.67733385,7595.94827446,7933.8631158,0,1583971199999,0,86388,0,0,0
2020-03-12 00:00:00.000,7933.8631158,7961.10246761,4448.39090909,4801.52015627,0,1584057599999,0,86390,0,0,0
2020-03-13 00:00:00.000,4801.67015627,5943.6366366,3802.26818182,5578.32653441,0,1584143999999,0,86387,0,0,0
2020-03-14 00:00:00.000,5578.25153441,5634.45414056,5063.48678942,5177.99245996,0,1584230399999,0,86393,0,0,0
2020-03-15 00:00:00.000,5178.85700542,5936.13344871,5108.91116224,5361.7573895,0,1584316799999,0,86385,0,0,0
2020-03-16 00:00:00.000,5361.67011677,5365.17898089,4450.58954545,5027.06521593,0,1584403199999,0,86392,0,0,0
2020-03-17 00:00:00.000,5027.76521593,5520.70563636,4926.35979188,5317.45085347,0,1584489599999,0,86369,0,0,0
2020-03-18 00:00:00.000,5317.94903529,5430.20290118,5011.499,5393.33413351,0,1584575999999,0,86387,0,0,0
2020-03-19 00:00:00.000,5392.87367896,6396.69279541,5253.72360528,6162.685,0,1584662399999,0,86379,0,0,0
2020-03-20 00:00:00.000,6162.685,6898.67099143,5677.75500547,6203.9085,0,1584748799999,0,86385,0,0,0
2020-03-21 00:00:00.000,6205.79077273,6446.91045455,5869.5542076,6186.98754546,0,1584835199999,0,86394,0,0,0
2020-03-22 00:00:00.000,6186.99663637,6403.79431433,5751.71785098,5816.56706592,0,1584921599999,0,86394,0,0,0
2020-03-23 00:00:00.000,5817.23161137,6588.64196707,5690.23191477,6468.3578121,0,1585007999999,0,86393,0,0,0
2020-03-24 00:00:00.000,6466.11099392,6825.87909091,6377.67836965,6744.48863636,0,1585094399999,0,86389,0,0,0
2020-03-25 00:00:00.000,6745.02681818,6948.93545455,6460.42338349,6675.96377355,0,1585180799999,0,86385,0,0,0
2020-03-26 00:00:00.000,6678.02740992,6777.7549658,6520.64727273,6734.19174416,0,1585267199999,0,86395,0,0,0
2020-03-27 00:00:00.000,6735.56901689,6837.82136364,6281.85590909,6360.27268246,0,1585353599999,0,86396,0,0,0
2020-03-28 00:00:00.000,6360.268137,6360.268137,6029.47143451,6239.29298363,0,1585439999999,0,86396,0,0,0
2020-03-29 00:00:00.000,6239.17719415,6264.86850582,5871.83210526,5882.34578947,0,1585526399999,0,86398,0,0,0
2020-03-30 00:00:00.000,5881.94052632,6595.19,5859.50329907,6393.05564063,0,1585612799999,0,86380,0,0,0
2020-03-31 00:00:00.000,6393.17985115,6518.7276849,6331.17555448,6411.3281273,0,1585699199999,0,86394,0,0,0
2020-04-01 00:00:00.000,6409.88549572,6674.15315789,6151.93008701,6640.92236092,0,1585785599999,0,86397,0,0,0
2020-04-02 00:00:00.000,6640.83815039,7204.49,6563.04731135,6795.30157259,0,1585871999999,0,86399,0,0,0
2020-04-03 00:00:00.000,6795.40157259,7039.22042105,6607.94031178,6734.91504424,0,1585958399999,0,86400,0,0,0
2020-04-04 00:00:00.000,6734.82557055,6983.18842106,6655.87263158,6855.97720203,0,1586044799999,0,86400,0,0,0
2020-04-05 00:00:00.000,6855.97720203,6891.82068754,6681.0731579,6771.74509392,0,1586131199999,0,86399,0,0,0
2020-04-06 00:00:00.000,6771.74509392,7347.50761835,6765.81983076,7329.84910414,0,1586217599999,0,86399,0,0,0
2020-04-07 00:00:00.000,7329.83274051,7452.93690904,7079.85653192,7198.36864022,0,1586303999999,0,86371,0,0,0
2020-04-08 00:00:00.000,7198.39136749,7418.32930188,7152.52631362,7359.70818182,0,1586390399999,0,86400,0,0,0
2020-04-09 00:00:00.000,7360.19454545,7370.47581818,7118.76370653,7286.50598602,0,1586476799999,0,86396,0,0,0
2020-04-10 00:00:00.000,7286.16053147,7293.39553692,6746.30981452,6859.79630423,0,1586563199999,0,86400,0,0,0
2020-04-11 00:00:00.000,6859.59104107,6941.00480958,6762.97063685,6875.62562053,0,1586649599999,0,86400,0,0,0
2020-04-12 00:00:00.000,6875.62035737,7176.47145037,6781.21315789,6903.30871333,0,1586735999999,0,86400,0,0,0
2020-04-13 00:00:00.000,6903.02976597,6903.27194737,6584.83659807,6838.80298719,0,1586822399999,0,86395,0,0,0
2020-04-14 00:00:00.000,6838.3870781,6972.71772727,6762.83123564,6867.46191858,0,1586908799999,0,86399,0,0,0
2020-04-15 00:00:00.000,6867.54373676,6930.77942831,6608.84093901,6619.5530467,0,1586995199999,0,86394,0,0,0
2020-04-16 00:00:00.000,6620.21213761,7187.70001219,6479.15206255,7099.0319091,0,1587081599999,0,86394,0,0,0
2020-04-17 00:00:00.000,7099.65463637,7144.02322727,6991.65188955,7027.67136364,0,1587167999999,0,86400,0,0,0
2020-04-18 00:00:00.000,7027.83772727,7289.71938679,7018.27636364,7247.26766532,0,1587254399999,0,86400,0,0,0
2020-04-19 00:00:00.000,7247.54721078,7262.75155536,7057.67772727,7120.79939455,0,1587340799999,0,86400,0,0,0
2020-04-20 00:00:00.000,7120.26303092,7206.98522726,6755.97263216,6831.32681818,0,1587427199999,0,86400,0,0,0
2020-04-21 00:00:00.000,6829.67045455,6934.37411152,6764.79587067,6842.84863079,0,1587513599999,0,86400,0,0,0
2020-04-22 00:00:00.000,6842.78044898,7153.13,6819.39136364,7125.50173974,0,1587599999999,0,86400,0,0,0
2020-04-23 00:00:00.000,7125.34264884,7723.83292391,7028.94617317,7483.46402477,0,1587686399999,0,86400,0,0,0
2020-04-24 00:00:00.000,7482.40038841,7608.7048472,7400.286,7502.83807218,0,1587772799999,0,86400,0,0,0
2020-04-25 00:00:00.000,7502.83807218,7699.72363636,7440.38,7539.97352516,0,1587859199999,0,86399,0,0,0
2020-04-26 00:00:00.000,7539.81443425,7699.49394377,7495.69873557,7693.76431818,0,1587945599999,0,86400,0,0,0
2020-04-27 00:00:00.000,7693.80068182,7787.20845455,7628.32113638,7773.56483616,0,1588031999999,0,86400,0,0,0
2020-04-28 00:00:00.000,7774.80574526,7780.12301798,7660.93670265,7741.82040908,0,1588118399999,0,86400,0,0,0
2020-04-29 00:00:00.000,7741.72677271,8947.56090909,7715.86113462,8778.53486364,0,1588204799999,0,86400,0,0,0
2020-04-30 00:00:00.000,8778.35440909,9454.33111676,8404.66941983,8627.02071476,0,1588291199999,0,86400,0,0,0
2020-05-01 00:00:00.000,8624.8220784,9056.21686905,8618.70844203,8824.06649433,0,1588377599999,0,86400,0,0,0
2020-05-02 00:00:00.000,8824.82558524,9009.69181818,8758.48343548,8971.99477273,0,1588463999999,0,86400,0,0,0
2020-05-03 00:00:00.000,8971.70159091,9190.05318182,8723.95977273,8893.14796276,0,1588550399999,0,86400,0,0,0
2020-05-04 00:00:00.000,8893.74523549,8950.15954545,8525.24412856,8871.02169072,0,1588636799999,0,86400,0,0,0
2020-05-05 00:00:00.000,8870.93987254,9104.98618687,8771.35181818,9021.23154545,0,1588723199999,0,86400,0,0,0
2020-05-06 00:00:00.000,9021.23154545,9391.12909091,8915.70859611,9147.05474987,0,1588809599999,0,86400,0,0,0
2020-05-07 00:00:00.000,9145.25586428,10053.18363636,9033.27291746,9983.60543248,0,1588895999999,0,86400,0,0,0
2020-05-08 00:00:00.000,9983.60088702,10031.56968003,9718.86232567,9802.42854594,0,1588982399999,0,86400,0,0,0
2020-05-09 00:00:00.000,9800.36718231,9912.42863636,9524.30175626,9539.49777026,0,1589068799999,0,86400,0,0,0
2020-05-10 00:00:00.000,9540.7332248,9564.95738838,8146.67612727,8728.06662318,0,1589155199999,0,86400,0,0,0
2020-05-11 00:00:00.000,8727.57116864,9156.49409091,8205.04909091,8560.3114548,0,1589241599999,0,86400,0,0,0
2020-05-12 00:00:00.000,8560.52054571,8973.04979242,8530.80545454,8811.19963637,0,1589327999999,0,86400,0,0,0
2020-05-13 00:00:00.000,8809.76236364,9395.02045455,8795.2021052,9306.65954545,0,1589414399999,0,86399,0,0,0
2020-05-14 00:00:00.000,9306.29979576,9933.64959289,9258.54272727,9791.48940928,0,1589500799999,0,86400,0,0,0
2020-05-15 00:00:00.000,9791.50713655,9841.844915,9198.6827762,9316.11350909,0,1589587199999,0,86400,0,0,0
2020-05-16 00:00:00.000,9316.4226,9584.83774545,9224.99818182,9381.55338949,0,1589673599999,0,86400,0,0,0
2020-05-17 00:00:00.000,9381.58975312,9882.28319663,9326.72081818,9679.25449958,0,1589759999999,0,86400,0,0,0
2020-05-18 00:00:00.000,9678.78144546,9948.73863636,9485.37227273,9733.47237793,0,1589846399999,0,86400,0,0,0
2020-05-19 00:00:00.000,9733.47692338,9895.74709091,9477.38318182,9775.24196362,0,1589932799999,0,86400,0,0,0
2020-05-20 00:00:00.000,9776.06923635,9838.73496465,9331.67789914,9512.06681818,0,1590019199999,0,86400,0,0,0
2020-05-21 00:00:00.000,9512.06681818,9572.8479994,8819.18434091,9067.36736752,0,1590105599999,0,86400,0,0,0
2020-05-22 00:00:00.000,9069.5991857,9260.72631593,8941.91954545,9169.87668182,0,1590191999999,0,86398,0,0,0
2020-05-23 00:00:00.000,9169.87259091,9304.83818182,9084.08970455,9179.10027727,0,1590278399999,0,86400,0,0,0
2020-05-24 00:00:00.000,9178.50482273,9297.65763089,8703.805,8714.98318182,0,1590364799999,0,86400,0,0,0
2020-05-25 00:00:00.000,8716.725,8974.41645909,8648.62409091,8898.09486464,0,1590451199999,0,86398,0,0,0
2020-05-26 00:00:00.000,8898.56759191,9010.19425908,8701.18544318,8841.61707446,0,1590537599999,0,86399,0,0,0
2020-05-27 00:00:00.000,8841.95798356,9223.37364544,8816.13418636,9204.0025,0,1590623999999,0,86397,0,0,0
2020-05-28 00:00:00.000,9204.00704545,9618.85420909,9114.53418182,9578.25040909,0,1590710399999,0,86400,0,0,0
2020-05-29 00:00:00.000,9577.33268182,9603.66311364,9339.48045455,9426.30958536,0,1590796799999,0,86398,0,0,0
2020-05-30 00:00:00.000,9426.55958536,9737.71084161,9333.12318182,9696.04648659,0,1590883199999,0,86400,0,0,0
2020-05-31 00:00:00.000,9696.58466841,9699.82299938,9393.71354092,9453.00874452,0,1590969599999,0,86398,0,0,0
2020-06-01 00:00:00.000,9452.14965361,10348.30727273,9423.76099753,10198.21963637,0,1591055999999,0,86397,0,0,0
2020-06-02 00:00:00.000,10197.99236364,10219.22851364,9284.96,9520.2640835,0,1591142399999,0,86399,0,0,0
2020-06-03 00:00:00.000,9519.37136364,9684.05454545,9396.56258917,9664.55090909,0,1591228799999,0,86398,0,0,0
2020-06-04 00:00:00.000,9664.58727273,9877.70706503,9469.65249091,9791.14677273,0,1591315199999,0,86396,0,0,0
2020-06-05 00:00:00.000,9791.18768182,9851.95272704,9610.82584091,9621.68775,0,1591401599999,0,86398,0,0,0
2020-06-06 00:00:00.000,9621.22818182,9732.59415,9539.06591679,9667.65677835,0,1591487999999,0,86400,0,0,0
2020-06-07 00:00:00.000,9667.55041472,9802.29903636,9391.03056846,9747.11819545,0,1591574399999,0,86400,0,0,0
2020-06-08 00:00:00.000,9747.02592273,9798.56860042,9640.23276457,9779.59507727,0,1591660799999,0,86390,0,0,0
2020-06-09 00:00:00.000,9779.59962273,9870.58236204,9576.44222273,9772.81595909,0,1591747199999,0,86397,0,0,0
2020-06-10 00:00:00.000,9772.31141364,9985.75762264,9705.64889147,9882.55218271,0,1591833599999,0,86398,0,0,0
2020-06-11 00:00:00.000,9882.60218271,9960.01363636,9109.06090911,9276.98770753,0,1591919999999,0,86396,0,0,0
2020-06-12 00:00:00.000,9277.93907116,9553.9791,9241.35845455,9467.25760909,0,1592006399999,0,86397,0,0,0
2020-06-13 00:00:00.000,9467.25760909,9491.92021773,9358.95524399,9473.49640909,0,1592092799999,0,86400,0,0,0
2020-06-14 00:00:00.000,9473.97368182,9480.13893551,9250.27141191,9340.88001591,0,1592179199999,0,86400,0,0,0
2020-06-15 00:00:00.000,9340.84819773,9495.87118533,8914.8981826,9424.74784807,0,1592265599999,0,86398,0,0,0
2020-06-16 00:00:00.000,9424.75239353,9585.75,9374.86118182,9524.76395455,0,1592351999999,0,86400,0,0,0
2020-06-17 00:00:00.000,9524.77759091,9560.1671218,9244.19818182,9464.24002825,0,1592438399999,0,86398,0,0,0
2020-06-18 00:00:00.000,9463.84002825,9483.85547061,9280.00772727,9386.65545455,0,1592524799999,0,86395,0,0,0
2020-06-19 00:00:00.000,9386.69636364,9434.84822639,9243.86631725,9311.49,0,1592611199999,0,86400,0,0,0
2020-06-20 00:00:00.000,9311.40545454,9395.49844457,9177.45256818,9359.21879545,0,1592697599999,0,86400,0,0,0
2020-06-21 00:00:00.000,9359.21879545,9419.53668315,9284.22772727,9294.90234008,0,1592783999999,0,86400,0,0,0
2020-06-22 00:00:00.000,9294.90688553,9779.11181818,9278.07704546,9685.43165,0,1592870399999,0,86400,0,0,0
2020-06-23 00:00:00.000,9685.42710454,9718.63239091,9579.2725347,9623.52198637,0,1592956799999,0,86398,0,0,0
2020-06-24 00:00:00.000,9623.52198637,9669.13818182,9209.42732273,9298.25631818,0,1593043199999,0,86397,0,0,0
2020-06-25 00:00:00.000,9297.78313636,9337.42954545,9010.26895909,9249.14805626,0,1593129599999,0,86400,0,0,0
2020-06-26 00:00:00.000,9249.39805626,9297.38848636,9047.87227273,9161.64626753,0,1593215999999,0,86400,0,0,0
2020-06-27 00:00:00.000,9161.91444935,9194.96472728,8840.54683181,9012.95167566,0,1593302399999,0,86400,0,0,0
2020-06-28 00:00:00.000,9012.77894839,9189.52796757,8943.4675,9118.36728894,0,1593388799999,0,86396,0,0,0
2020-06-29 00:00:00.000,9117.29456167,9235.57818181,9027.48745455,9187.65972727,0,1593475199999,0,86400,0,0,0
2020-06-30 00:00:00.000,9189.91927273,9202.02954545,9067.0806558,9136.95126753,0,1593561599999,0,86395,0,0,0
2020-07-01 00:00:00.000,9137.05581299,9290.39909091,9093.69295442,9231.39343062,0,1593647999999,0,86400,0,0,0
2020-07-02 00:00:00.000,9231.39343062,9261.33012106,8946.83548637,9086.87972727,0,1593734399999,0,86400,0,0,0
2020-07-03 00:00:00.000,9087.18881818,9124.34954545,9040.8572,9060.78084545,0,1593820799999,0,86400,0,0,0
2020-07-04 00:00:00.000,9060.6763,9189.00310335,9043.39729973,9135.27681818,0,1593907199999,0,86400,0,0,0
2020-07-05 00:00:00.000,9136.43136364,9144.62754831,8912.22497727,9071.74532794,0,1593993599999,0,86400,0,0,0
2020-07-06 00:00:00.000,9071.58169158,9371.43327273,9057.5706679,9343.05247728,0,1594079999999,0,86398,0,0,0
2020-07-07 00:00:00.000,9343.77884091,9375.40284862,9207.40487883,9256.84811524,0,1594166399999,0,86400,0,0,0
2020-07-08 00:00:00.000,9256.84356978,9469.37379165,9232.18311017,9435.13391442,0,1594252799999,0,86400,0,0,0
2020-07-09 00:00:00.000,9435.20664169,9440.48218182,9166.66784545,9233.55499403,0,1594339199999,0,86398,0,0,0
2020-07-10 00:00:00.000,9233.49590312,9314.57635,9127.09346364,9287.34198182,0,1594425599999,0,86400,0,0,0
2020-07-11 00:00:00.000,9287.34652728,9298.41564091,9179.63670909,9234.07424013,0,1594511999999,0,86400,0,0,0
2020-07-12 00:00:00.000,9234.07878558,9342.87197727,9160.90826364,9300.08066818,0,1594598399999,0,86400,0,0,0
2020-07-13 00:00:00.000,9300.63975909,9340.2141,9201.38545454,9242.01982273,0,1594684799999,0,86397,0,0,0
2020-07-14 00:00:00.000,9242.01300455,9276.96841363,9116.61164091,9255.31341363,0,1594771199999,0,86400,0,0,0
2020-07-15 00:00:00.000,9255.45886817,9273.83628015,9163.83375,9198.86575452,0,1594857599999,0,86395,0,0,0
2020-07-16 00:00:00.000,9198.89302725,9224.69664545,9048.62589546,9134.31891879,0,1594943999999,0,86397,0,0,0
2020-07-17 00:00:00.000,9143.24381641,9179.06121818,9130.41345178,9154.67076818,0,1595030399999,0,34189,0,0,0
2020-07-18 00:00:00.000,9154.65985909,9204.10841725,9125.40891089,9169.64795454,0,1595116799999,0,86400,0,0,0
2020-07-19 00:00:00.000,9169.67522727,9231.19162727,9103.31727273,9207.88389091,0,1595203199999,0,86400,0,0,0
2020-07-20 00:00:00.000,9207.90207273,9218.66469546,9133.36706818,9161.05140455,0,1595289599999,0,86397,0,0,0
2020-07-21 00:00:00.000,9160.98776819,9434.03547198,9154.48779091,9389.57143181,0,1595375999999,0,86396,0,0,0
2020-07-22 00:00:00.000,9389.57143181,9534.69590909,9280.66651364,9518.05136364,0,1595462399999,0,86399,0,0,0
2020-07-23 00:00:00.000,9518.05136364,9661.05590909,9444.71759018,9606.32645971,0,1595548799999,0,86399,0,0,0
2020-07-24 00:00:00.000,9604.67645971,9633.58452273,9467.696,9538.99104545,0,1595635199999,0,86394,0,0,0
2020-07-25 00:00:00.000,9538.70013636,9731.52827273,9525.49777273,9700.76959091,0,1595721599999,0,86400,0,0,0
2020-07-26 00:00:00.000,9700.91640909,10113.10318182,9650.00454546,9929.84881819,0,1595807999999,0,86400,0,0,0
2020-07-27 00:00:00.000,10253.83802727,11380.9680303,10206.13954545,11026.9660444,0,1595894399999,0,47588,0,0,0
2020-07-28 00:00:00.000,11028.6751353,11237.12142353,10571.29681364,10908.51784639,0,1595980799999,0,86397,0,0,0
2020-07-29 00:00:00.000,10908.17784639,11339.08704228,10834.4624777,11102.12272727,0,1596067199999,0,86392,0,0,0
2020-07-30 00:00:00.000,11101.49409091,11169.08089545,10836.55590909,11100.37913636,0,1596153599999,0,86397,0,0,0
2020-07-31 00:00:00.000,11100.34322727,11441.13566818,10963.15727273,11336.59909091,0,1596239999999,0,86396,0,0,0
2020-08-01 00:00:00.000,11336.07636364,11856.00654546,11223.25409091,11800.94181818,0,1596326399999,0,86400,0,0,0
2020-08-02 00:00:00.000,11802.67818182,12104.71909091,10548.90045455,11069.92981364,0,1596412799999,0,86400,0,0,0
2020-08-03 00:00:00.000,11069.94345,11469.99695455,10946.07250902,11221.51409091,0,1596499199999,0,86395,0,0,0
2020-08-04 00:00:00.000,11221.645,11412.13559091,11019.82741364,11190.96043182,0,1596585599999,0,86397,0,0,0
2020-08-05 00:00:00.000,11191.07134091,11779.11159091,11102.32695117,11743.01621364,0,1596671999999,0,86400,0,0,0
2020-08-06 00:00:00.000,11743.01621364,11898.7435,11565.88404091,11762.19738275,0,1596758399999,0,86397,0,0,0
2020-08-07 00:00:00.000,11762.1928373,11906.10965909,11327.96922727,11593.89990909,0,1596844799999,0,86399,0,0,0
2020-08-08 00:00:00.000,11594.21809091,11806.01363636,11521.56141818,11762.90219545,0,1596931199999,0,86400,0,0,0
2020-08-09 00:00:00.000,11762.92492273,11794.84968182,11525.09580564,11681.58266818,0,1597017599999,0,86400,0,0,0
2020-08-10 00:00:00.000,11681.57812273,12059.92381818,11497.02454545,11891.06254472,0,1597103999999,0,86390,0,0,0
2020-08-11 00:00:00.000,11890.78527273,11932.89179058,11129.79760454,11390.15686364,0,1597190399999,0,86393,0,0,0
2020-08-12 00:00:00.000,11390.15686364,11617.15553364,11158.74029091,11565.91605909,0,1597276799999,0,86399,0,0,0
